id,name,href,company,gbfs_href,location.latitude,location.longitude,location.city,location.country,system,source,ebikes,license.name,license.url,scooters,instances
vlille,V'Lille,/v2/networks/vlille,"[""Keolis""]",,50.62925,3.057256,Lille,FR,Keolis,https://data.lillemetropole.fr/catalogue/dataset/c8166e8f-36a2-40ca-af1a-a00ab1fb20f7,,,,,
vrn-bensheim,VRN,/v2/networks/vrn-bensheim,"[""Nextbike GmbH""]",,49.6803,8.6189,Bensheim,DE,Nextbike,,,,,,
vrn-burstadt,VRN,/v2/networks/vrn-burstadt,"[""Nextbike GmbH""]",,49.6461,8.44917,Bürstadt,DE,Nextbike,,,,,,
vrn-eppelheim,VRN,/v2/networks/vrn-eppelheim,"[""Nextbike GmbH""]",,49.4025,8.6331,Eppelheim,DE,Nextbike,,,,,,
vrn-heidelberg,VRN,/v2/networks/vrn-heidelberg,"[""Nextbike GmbH""]",,49.4023,8.67577,Heidelberg,DE,Nextbike,,,,,,
vrn-heppenheim,VRN,/v2/networks/vrn-heppenheim,"[""Nextbike GmbH""]",,49.6431,8.63889,Heppenheim,DE,Nextbike,,,,,,
vrn-kaiserslautern,VRN,/v2/networks/vrn-kaiserslautern,"[""Nextbike GmbH""]",,49.4413,7.75566,Kaiserslautern,DE,Nextbike,,,,,,
vrn-landau,VRN,/v2/networks/vrn-landau,"[""Nextbike GmbH""]",,49.1975,8.11693,Landau in der Pfalz,DE,Nextbike,,,,,,
vrn-ludwigshafen,VRN,/v2/networks/vrn-ludwigshafen,"[""Nextbike GmbH""]",,49.4741,8.43287,Ludwigshafen,DE,Nextbike,,,,,,
vrn-mannheim,VRN,/v2/networks/vrn-mannheim,"[""Nextbike GmbH""]",,49.4869,8.45638,Mannheim,DE,Nextbike,,,,,,
vrn-schwetzingen,VRN,/v2/networks/vrn-schwetzingen,"[""Nextbike GmbH""]",,49.3863,8.5756,Schwetzingen,DE,Nextbike,,,,,,
vrn-speyer,VRN,/v2/networks/vrn-speyer,"[""Nextbike GmbH""]",,49.3126,8.45295,Speyer,DE,Nextbike,,,,,,
vrn-weinheim,VRN,/v2/networks/vrn-weinheim,"[""Nextbike GmbH""]",,49.545,8.66027,Weinheim,DE,Nextbike,,,,,,
vrn-worms,VRN,/v2/networks/vrn-worms,"[""Nextbike GmbH""]",,49.6394,8.34618,Worms,DE,Nextbike,,,,,,
vvtregiorad-ellmau,VVT REGIORAD Tirol,/v2/networks/vvtregiorad-ellmau,"[""Nextbike GmbH""]",,47.5134,12.3025,Ellmau,AT,Nextbike,,,,,,
vvtregiorad-kufstein,VVT REGIORAD Tirol,/v2/networks/vvtregiorad-kufstein,"[""Nextbike GmbH""]",,47.583,12.1692,Kufstein,AT,Nextbike,,,,,,
waterford,TFI Bikes,/v2/networks/waterford,"[""The National Transport Authority""]",,52.2475049,-7.1130299,Waterford,IE,TFI Bikes,,,,,,
we-cycle,WE-cycle,/v2/networks/we-cycle,"[""PBSC"", ""Alta Bicycle Share, Inc""]",https://asp.publicbikesystem.net/ube/gbfs/v1/gbfs.json,39.194951,-106.837002,"Aspen, CO",US,,,,,,,
we-love-bike,We Love bike,/v2/networks/we-love-bike,"[""Comunicare S.r.l.""]",,45.3097228,9.503715999999999,Lodi,IT,Bicincittà,https://www.bicincitta.com/frmLeStazioni.aspx?ID=190,,,,,
westbike-erkelenz,westBike,/v2/networks/westbike-erkelenz,"[""Nextbike GmbH""]",,51.0753,6.31233,Erkelenz,DE,Nextbike,,,,,,
westbike-geilenkirchen,westBike,/v2/networks/westbike-geilenkirchen,"[""Nextbike GmbH""]",,50.9671,6.11886,Geilenkirchen,DE,Nextbike,,,,,,
westbike-heinsberg,westBike,/v2/networks/westbike-heinsberg,"[""Nextbike GmbH""]",,51.0597,6.11849,Heinsberg,DE,Nextbike,,,,,,
westbike-hueckelhoven,westBike,/v2/networks/westbike-hueckelhoven,"[""Nextbike GmbH""]",,51.0529,6.21933,Hückelhoven,DE,Nextbike,,,,,,
westbike-wegberg,westBike,/v2/networks/westbike-wegberg,"[""Nextbike GmbH""]",,51.1427,6.2813,Wegberg,DE,Nextbike,,,,,,
westcargo-bath,WESTcargo Bath,/v2/networks/westcargo-bath,"[""Nextbike GmbH""]",,51.3814,-2.35519,Bath,GB,Nextbike,,,,,,
westcargo-bristol,WESTcargo Bristol,/v2/networks/westcargo-bristol,"[""Nextbike GmbH""]",,51.4587,-2.57355,Bristol,GB,Nextbike,,,,,,
whitebikes,WhiteBikes,/v2/networks/whitebikes,"[""Open Source Bike Share""]",,48.149424,17.113922,Bratislava,SK,OpenSourceBikeShare,,,,,,
wienmobil-rad,WienMobil Rad,/v2/networks/wienmobil-rad,"[""Nextbike GmbH""]",,48.2081743,16.3738189,Wien,AT,Nextbike,,,,,,
winsenrad,WinsenRad,/v2/networks/winsenrad,"[""Nextbike GmbH""]",,53.3547,10.2067,Winsen (Luhe),DE,Nextbike,,,,,,
wk-bike-bremen-bremen,WK-Bike,/v2/networks/wk-bike-bremen-bremen,"[""Nextbike GmbH""]",,53.0781,8.80132,Bremen,DE,Nextbike,,,,,,
wolf-ride-bike-share,Wolf Ride Bike Share (Stony Brook University),/v2/networks/wolf-ride-bike-share,"[""Stony Brook University""]",https://sbu.publicbikesystem.net/customer/gbfs/v2/gbfs.json,40.9124,-73.1249,Stony Brook,US,,,,,,,
wrm-wroclaw,WRM,/v2/networks/wrm-wroclaw,"[""Nextbike GmbH""]",https://gbfs.nextbike.net/maps/gbfs/v2/nextbike_pl/gbfs.json,51.1093,17.0372,Wrocław,PL,Nextbike,,,,,,
wupsi,wupsiRad Leverkusen,/v2/networks/wupsi,"[""Nextbike GmbH""]",,51.0732,7.00814,Leverkusen,DE,Nextbike,,,,,,
xian-public-bicycle,Xi'an Public Bicycle,/v2/networks/xian-public-bicycle,"[""西安城市公共自行车服务管理有""]",,34.2688,108.9458,西安 (Xi'an),CN,,,,,,,
yelo-velo,Yélo Vélo,/v2/networks/yelo-velo,"[""Communauté d'Agglomération de La Rochelle""]",,46.1591,-1.1509,La Rochelle,FR,,,,Licence Ouverte,https://www.etalab.gouv.fr/licence-ouverte-open-licence/,,
youbike-chiayi-city,YouBike,/v2/networks/youbike-chiayi-city,"[""YouBike Co., Ltd.""]",,23.4797,120.4397,台灣 Chiayi City,TW,YouBike,,,,,,
youbike-hsinchu-city,YouBike,/v2/networks/youbike-hsinchu-city,"[""YouBike Co., Ltd.""]",,24.8018,120.9714,新竹市 Hsinchu City,TW,YouBike,,,,,,
youbike-hsinchu-county,YouBike,/v2/networks/youbike-hsinchu-county,"[""YouBike Co., Ltd.""]",,24.8269,121.0129,新竹縣 Hsinchu County,TW,YouBike,,,,,,
youbike-hsinchu-science-park,YouBike,/v2/networks/youbike-hsinchu-science-park,"[""YouBike Co., Ltd.""]",,24.7818,121.005,新竹科學工業園區 Hsinchu Science Park,TW,YouBike,,,,,,
youbike-kaohsiung-city,YouBike,/v2/networks/youbike-kaohsiung-city,"[""YouBike Co., Ltd.""]",,22.6314,120.3018,高雄市 Kaohsiung City,TW,YouBike,,,,,,
youbike-miaoli-county,YouBike,/v2/networks/youbike-miaoli-county,"[""YouBike Co., Ltd.""]",,24.5648,120.8185,台灣 Miaoli County,TW,YouBike,,,,,,
youbike-new-taipei,YouBike,/v2/networks/youbike-new-taipei,"[""YouBike Co., Ltd.""]",,25.0169826,121.4627868,新北市 New Taipei,TW,YouBike,,,,,,
youbike-pingtung-county,YouBike,/v2/networks/youbike-pingtung-county,"[""YouBike Co., Ltd.""]",,22.683,120.4879,屏東縣 Pingtung County,TW,YouBike,,,,,,
youbike-putian-city,YouBike,/v2/networks/youbike-putian-city,"[""YouBike Co., Ltd.""]",,25.4504,119.0126,莆田市 (Putian City),CN,YouBike,,,,,,
youbike-taichung,YouBike,/v2/networks/youbike-taichung,"[""YouBike Co., Ltd.""]",,24.1477358,120.6736482,臺中市 Taichung City,TW,YouBike,,,,,,
youbike-tainan-city,YouBike,/v2/networks/youbike-tainan-city,"[""YouBike Co., Ltd.""]",,22.9923,120.185,臺南市 Tainan City,TW,YouBike,,,,,,
youbike-taipei,YouBike,/v2/networks/youbike-taipei,"[""YouBike Co., Ltd.""]",,25.0329636,121.5654268,台北市 Taipei City,TW,YouBike,,,,,,
youbike-taoyuan,YouBike,/v2/networks/youbike-taoyuan,"[""YouBike Co., Ltd.""]",,24.9936281,121.3009798,桃園市 Taoyuan City,TW,YouBike,,,,,,
yoy-san-luis-potosi,YOY - San Luis Potosi,/v2/networks/yoy-san-luis-potosi,"[""Nextbike GmbH""]",,22.438,-100.514,San Luis Potosi,MX,,,,,,,
yoy-san-luis-potosi-cancun,YOY - San Luis Potosi,/v2/networks/yoy-san-luis-potosi-cancun,"[""Nextbike GmbH""]",,21.1675,-86.8498,Cancún,MX,,,,,,,
yverdon-les-bains,Donkey Republic Yverdon-les-Bains,/v2/networks/yverdon-les-bains,"[""Donkey Republic""]",https://stables.donkey.bike/api/public/gbfs/2/donkey_yverdon-les-bains/gbfs.json,46.7788,6.6414,Yverdon-les-Bains,CH,,,,,,,
zebullo,ZébullO,/v2/networks/zebullo,"[""Ecovelo""]",https://api.gbfs.ecovelo.mobi/zebullo/gbfs.json,49.2628,4.0347,Reims,FR,Ecovelo,,True,,,,
zena-by-bike,Zena By Bike,/v2/networks/zena-by-bike,"[""Bicincitta Italia S.r.l.""]",,44.40430089372731,8.92908986230462,Genova,IT,Weelo,,,,,,
