paper_id,title,year,month,topic,venue,citations,num_authors,page_length,has_code,impact_score
arxiv_2020_00275,Paper_275,2020,4,NLP,IJCAI,0,7,10,True,5.325148879928824
arxiv_2020_00276,Paper_276,2020,8,Federated Learning,ArXiv,51,4,13,False,1.8214527509449105
arxiv_2024_00277,Paper_277,2024,3,LLMs,CVPR,27,4,4,False,7.766406717068507
arxiv_2024_00278,Paper_278,2024,2,Reinforcement Learning,AAAI,1,2,11,False,1.2856374904785541
arxiv_2024_00279,Paper_279,2024,8,Reinforcement Learning,CVPR,0,6,13,False,0.6816992886399458
arxiv_2020_00280,Paper_280,2020,3,Reinforcement Learning,ICLR,81,4,16,False,6.485395260823416
arxiv_2022_00281,Paper_281,2022,12,Federated Learning,ICLR,61,6,11,False,3.8902418548362765
arxiv_2020_00282,Paper_282,2020,9,Computer Vision,ECCV,87,5,6,True,6.551226958420794
arxiv_2020_00283,Paper_283,2020,4,GANs,ICML,55,6,9,False,1.0248618804199439
arxiv_2024_00284,Paper_284,2024,1,Reinforcement Learning,ArXiv,15,5,18,False,1.4538157360539632
arxiv_2024_00285,Paper_285,2024,3,Computer Vision,ECCV,24,4,6,False,10.558951853774708
arxiv_2020_00286,Paper_286,2020,8,Federated Learning,EMNLP,28,7,18,False,11.15240552814668
arxiv_2024_00287,Paper_287,2024,6,Multimodal Learning,EMNLP,8,5,6,True,3.5909279845120694
arxiv_2023_00288,Paper_288,2023,4,Graph Neural Networks,ICLR,21,2,11,False,6.80496413178296
arxiv_2020_00289,Paper_289,2020,8,Federated Learning,EMNLP,14,1,16,False,0.23361742001170605
arxiv_2022_00290,Paper_290,2022,12,Diffusion Models,NeurIPS,29,6,6,False,3.215012722235927
arxiv_2020_00291,Paper_291,2020,6,Computer Vision,ArXiv,12,3,7,True,2.0689532170251543
arxiv_2024_00292,Paper_292,2024,5,Computer Vision,ArXiv,5,6,17,True,8.48266943184752
arxiv_2020_00293,Paper_293,2020,9,Computer Vision,ArXiv,21,7,10,False,3.401614623279765
arxiv_2022_00294,Paper_294,2022,3,Computer Vision,ICLR,15,5,8,True,5.613621088026185
arxiv_2020_00295,Paper_295,2020,10,Federated Learning,ACL,0,3,17,True,1.4893841161123782
arxiv_2020_00296,Paper_296,2020,4,NLP,ArXiv,54,1,18,False,0.48412298618165045
arxiv_2023_00297,Paper_297,2023,8,GANs,ICCV,7,1,10,False,5.193650417827705
arxiv_2021_00298,Paper_298,2021,2,Reinforcement Learning,ICCV,27,3,9,True,0.8380804621997928
arxiv_2022_00299,Paper_299,2022,4,Graph Neural Networks,ArXiv,69,6,6,False,0.766555051037578
arxiv_2020_00300,Paper_300,2020,9,Reinforcement Learning,AAAI,43,2,8,True,4.089499198641233
arxiv_2020_00301,Paper_301,2020,7,Multimodal Learning,ACL,58,2,7,False,1.6105475999006464
arxiv_2024_00302,Paper_302,2024,6,Diffusion Models,ICML,4,3,15,False,7.12207972833628
arxiv_2022_00303,Paper_303,2022,10,LLMs,ArXiv,14,7,5,True,2.815240067989305
arxiv_2023_00304,Paper_304,2023,5,Multimodal Learning,CVPR,8,2,15,False,0.03366503102100511
arxiv_2022_00305,Paper_305,2022,11,Computer Vision,ArXiv,56,2,19,True,22.12925154682265
arxiv_2020_00306,Paper_306,2020,4,Computer Vision,ArXiv,33,3,6,False,2.4242197239737098
arxiv_2022_00307,Paper_307,2022,6,Diffusion Models,EMNLP,42,7,8,True,11.517086346607716
arxiv_2024_00308,Paper_308,2024,5,Diffusion Models,ICLR,21,4,5,False,20.679947980001412
arxiv_2024_00309,Paper_309,2024,11,GANs,ArXiv,35,6,7,False,3.2492743000591098
arxiv_2024_00310,Paper_310,2024,2,Graph Neural Networks,ArXiv,18,3,13,False,6.172395877106106
arxiv_2021_00311,Paper_311,2021,1,Transformers,ACL,135,7,7,False,4.343072618112863
arxiv_2024_00312,Paper_312,2024,3,NLP,ICLR,15,3,15,False,1.9713138282617928
arxiv_2021_00313,Paper_313,2021,3,Transformers,IJCAI,1,1,8,False,1.2922330272947287
arxiv_2022_00314,Paper_314,2022,5,NLP,EMNLP,4,3,10,True,7.904511335870843
arxiv_2023_00315,Paper_315,2023,9,Diffusion Models,NeurIPS,59,2,19,True,7.024761140133007
arxiv_2021_00316,Paper_316,2021,4,Graph Neural Networks,IJCAI,23,3,14,False,2.249186415799343
arxiv_2020_00317,Paper_317,2020,3,Transformers,ICML,29,7,18,False,8.214697952925414
arxiv_2022_00318,Paper_318,2022,9,Multimodal Learning,NeurIPS,30,1,19,True,1.8690988288292432
arxiv_2022_00319,Paper_319,2022,11,Transformers,AAAI,0,6,16,True,10.280513652526324
arxiv_2021_00320,Paper_320,2021,10,Transformers,ICML,16,3,11,False,7.884708751658599
arxiv_2022_00321,Paper_321,2022,3,NLP,NeurIPS,2,6,10,True,2.0910985521695564
arxiv_2024_00322,Paper_322,2024,1,Transformers,ArXiv,27,4,19,False,10.78914670243943
arxiv_2022_00323,Paper_323,2022,2,Multimodal Learning,ICML,2,4,17,True,1.8274061779032924
arxiv_2022_00324,Paper_324,2022,12,NLP,ArXiv,3,6,19,False,0.5991661694951417
arxiv_2021_00325,Paper_325,2021,10,Graph Neural Networks,ArXiv,3,5,11,True,1.3223304586627975
arxiv_2022_00326,Paper_326,2022,8,Federated Learning,AAAI,70,5,10,False,1.2811043548639431
arxiv_2020_00327,Paper_327,2020,5,Transformers,ArXiv,26,1,9,True,6.361105717991229
arxiv_2021_00328,Paper_328,2021,10,GANs,CVPR,40,2,17,False,1.3371326522524054
arxiv_2024_00329,Paper_329,2024,8,Graph Neural Networks,CVPR,1,7,11,True,3.432798854498613
arxiv_2021_00330,Paper_330,2021,2,Multimodal Learning,ECCV,55,7,12,True,3.5782845640222263
arxiv_2021_00331,Paper_331,2021,2,Graph Neural Networks,AAAI,35,1,9,True,6.752784231555521
arxiv_2024_00332,Paper_332,2024,12,LLMs,ICLR,8,2,15,False,11.886533581768543
arxiv_2022_00333,Paper_333,2022,3,Computer Vision,IJCAI,99,5,4,False,3.404255841155766
arxiv_2020_00334,Paper_334,2020,12,LLMs,ICCV,7,5,8,False,1.009401357536366
arxiv_2023_00335,Paper_335,2023,11,Computer Vision,ECCV,7,5,7,False,5.166218987260125
arxiv_2021_00336,Paper_336,2021,1,Transformers,AAAI,27,1,6,False,1.1715452962629789
arxiv_2022_00337,Paper_337,2022,12,LLMs,ArXiv,43,2,8,False,9.497213438694287
arxiv_2020_00338,Paper_338,2020,9,Graph Neural Networks,IJCAI,52,4,16,False,0.1830018558417487
arxiv_2020_00339,Paper_339,2020,8,Multimodal Learning,ICML,66,6,15,True,5.731568848210151
arxiv_2020_00340,Paper_340,2020,4,Transformers,ArXiv,22,1,4,True,3.6269254399420303
arxiv_2023_00341,Paper_341,2023,5,Diffusion Models,ArXiv,9,2,9,False,14.864568624124644
arxiv_2022_00342,Paper_342,2022,9,Reinforcement Learning,NeurIPS,70,4,11,False,10.50422565090579
arxiv_2021_00343,Paper_343,2021,12,Diffusion Models,CVPR,24,7,4,False,18.651387922679223
arxiv_2022_00344,Paper_344,2022,6,Transformers,ArXiv,14,1,5,True,2.859142019244608
arxiv_2024_00345,Paper_345,2024,9,Computer Vision,AAAI,4,6,15,True,1.7819501195560352
arxiv_2023_00346,Paper_346,2023,7,GANs,ECCV,15,1,10,False,3.0624072642822298
arxiv_2022_00347,Paper_347,2022,4,Multimodal Learning,ArXiv,7,2,5,False,6.880619413033578
arxiv_2023_00348,Paper_348,2023,10,GANs,ECCV,5,4,5,False,4.119623761571176
arxiv_2020_00349,Paper_349,2020,1,Diffusion Models,ArXiv,7,2,12,False,4.3172866134791335
arxiv_2022_00350,Paper_350,2022,5,Multimodal Learning,NeurIPS,12,4,9,True,3.174280685649471
arxiv_2020_00351,Paper_351,2020,2,Diffusion Models,ArXiv,0,4,12,False,0.7209390029505175
arxiv_2021_00352,Paper_352,2021,6,NLP,ArXiv,27,5,17,True,1.6058758829254645
arxiv_2021_00353,Paper_353,2021,10,Reinforcement Learning,ArXiv,23,4,16,True,9.278280231937154
arxiv_2022_00354,Paper_354,2022,2,Graph Neural Networks,ArXiv,30,4,19,False,15.290168752790903
arxiv_2020_00355,Paper_355,2020,12,Transformers,ICLR,9,6,9,True,0.07145845411824245
arxiv_2023_00356,Paper_356,2023,3,NLP,ACL,61,2,10,False,9.628348599738121
arxiv_2023_00357,Paper_357,2023,1,Federated Learning,CVPR,16,6,16,False,0.060884779438501666
arxiv_2021_00358,Paper_358,2021,4,Transformers,ICCV,65,5,11,False,0.9793939552843498
arxiv_2022_00359,Paper_359,2022,6,Transformers,ArXiv,15,4,16,True,11.582562992074205
arxiv_2022_00360,Paper_360,2022,2,Reinforcement Learning,ECCV,42,1,6,False,7.017507254976709
arxiv_2022_00361,Paper_361,2022,3,Computer Vision,ICCV,13,2,16,True,4.151414204758868
arxiv_2022_00362,Paper_362,2022,2,GANs,NeurIPS,6,5,7,True,3.5256727920490882
arxiv_2022_00363,Paper_363,2022,9,LLMs,ArXiv,93,6,5,False,1.2737530196980558
arxiv_2023_00364,Paper_364,2023,5,Multimodal Learning,ICLR,7,3,6,True,2.8114970979147214
arxiv_2021_00365,Paper_365,2021,8,Transformers,CVPR,69,4,18,False,1.1436763170288766
arxiv_2020_00366,Paper_366,2020,3,Federated Learning,ArXiv,50,3,7,True,10.5803853388431
arxiv_2020_00367,Paper_367,2020,3,Multimodal Learning,CVPR,59,2,7,True,10.43265641370974
arxiv_2024_00368,Paper_368,2024,8,GANs,ACL,4,5,17,False,4.463250555125219
arxiv_2023_00369,Paper_369,2023,6,Graph Neural Networks,ArXiv,72,7,10,False,1.811615123619793
arxiv_2022_00370,Paper_370,2022,3,Graph Neural Networks,EMNLP,39,4,18,False,7.116222207135143
arxiv_2021_00371,Paper_371,2021,2,Transformers,ICLR,8,6,19,False,8.217391843646855
arxiv_2024_00372,Paper_372,2024,6,Transformers,ArXiv,4,7,18,False,0.10444006191632722
arxiv_2021_00373,Paper_373,2021,9,Computer Vision,ICCV,26,1,7,False,5.000529282349355
arxiv_2022_00374,Paper_374,2022,5,Transformers,ArXiv,21,1,6,False,13.509709168835878
arxiv_2021_00375,Paper_375,2021,8,Federated Learning,NeurIPS,5,2,10,False,2.1125788736442304
arxiv_2021_00376,Paper_376,2021,11,LLMs,ArXiv,16,6,7,False,9.708398381862212
arxiv_2020_00377,Paper_377,2020,12,Federated Learning,NeurIPS,23,7,7,False,6.629646409861012
arxiv_2021_00378,Paper_378,2021,1,Reinforcement Learning,ICLR,0,2,4,False,2.8782549581847943
arxiv_2023_00379,Paper_379,2023,8,Reinforcement Learning,NeurIPS,68,3,8,False,6.337296236748891
arxiv_2024_00380,Paper_380,2024,3,Reinforcement Learning,ICCV,16,7,7,False,1.903006443076582
arxiv_2022_00381,Paper_381,2022,9,Transformers,ArXiv,11,7,6,False,20.060791005661073
arxiv_2022_00382,Paper_382,2022,2,GANs,NeurIPS,23,6,8,False,2.1767242483955855
arxiv_2020_00383,Paper_383,2020,6,Computer Vision,ACL,3,3,4,True,2.8349245633047144
arxiv_2022_00384,Paper_384,2022,6,Transformers,ArXiv,6,7,7,False,7.682373866875759
arxiv_2022_00385,Paper_385,2022,6,Multimodal Learning,IJCAI,9,2,12,False,0.3494442924806149
arxiv_2024_00386,Paper_386,2024,10,Computer Vision,ArXiv,7,4,17,False,1.052465181432325
arxiv_2023_00387,Paper_387,2023,9,Computer Vision,AAAI,6,2,5,False,1.5635210297696756
arxiv_2023_00388,Paper_388,2023,8,Diffusion Models,ICCV,18,7,14,True,15.12304828716215
arxiv_2022_00389,Paper_389,2022,9,Graph Neural Networks,ICLR,29,7,5,True,0.07613006942445556
arxiv_2022_00390,Paper_390,2022,6,Diffusion Models,EMNLP,11,4,14,False,10.053147087469952
arxiv_2020_00391,Paper_391,2020,3,Diffusion Models,ACL,144,6,6,False,1.1321988527499602
arxiv_2023_00392,Paper_392,2023,2,LLMs,ArXiv,19,5,7,False,3.904322122781962
arxiv_2022_00393,Paper_393,2022,1,Diffusion Models,ICCV,40,6,19,False,3.4461781339227047
arxiv_2022_00394,Paper_394,2022,6,NLP,ArXiv,41,7,12,False,1.4968279124765962
arxiv_2024_00395,Paper_395,2024,11,LLMs,ICLR,8,1,14,False,1.3855051151320081
arxiv_2023_00396,Paper_396,2023,8,Federated Learning,ArXiv,41,4,18,True,2.2000578664064867
arxiv_2024_00397,Paper_397,2024,11,NLP,ArXiv,6,3,17,False,5.587013671515734
arxiv_2021_00398,Paper_398,2021,7,Diffusion Models,ICLR,27,7,16,False,2.532907853393075
arxiv_2020_00399,Paper_399,2020,7,Multimodal Learning,IJCAI,3,2,4,False,4.390748556865408
arxiv_2020_00400,Paper_400,2020,7,Computer Vision,NeurIPS,112,1,5,False,3.0288457321064928
arxiv_2024_00401,Paper_401,2024,10,Graph Neural Networks,CVPR,7,3,8,False,2.7183766757102483
arxiv_2022_00402,Paper_402,2022,10,LLMs,ArXiv,26,7,16,False,0.14359883482427338
arxiv_2023_00403,Paper_403,2023,1,Federated Learning,EMNLP,21,1,9,True,0.8745213506410947
arxiv_2024_00404,Paper_404,2024,1,Diffusion Models,ICML,21,5,18,False,0.5850958690531574
arxiv_2024_00405,Paper_405,2024,1,GANs,IJCAI,8,1,8,False,0.39865773218700823
arxiv_2020_00406,Paper_406,2020,7,Federated Learning,CVPR,50,1,13,True,1.3184190102528184
arxiv_2020_00407,Paper_407,2020,5,LLMs,ArXiv,88,7,9,False,7.911196691181495
arxiv_2020_00408,Paper_408,2020,12,Federated Learning,ECCV,0,1,16,False,2.64744018225366
arxiv_2023_00409,Paper_409,2023,7,Computer Vision,ACL,25,6,15,False,0.8798854342037745
arxiv_2020_00410,Paper_410,2020,1,Diffusion Models,ICCV,21,4,6,True,3.661775005095822
arxiv_2023_00411,Paper_411,2023,11,Federated Learning,ArXiv,9,3,9,True,16.077258807530036
arxiv_2022_00412,Paper_412,2022,9,Computer Vision,ICLR,34,7,13,True,3.4668635507154195
arxiv_2022_00413,Paper_413,2022,6,Computer Vision,NeurIPS,20,5,16,False,19.67021085610376
arxiv_2020_00414,Paper_414,2020,7,Transformers,ICLR,11,1,10,False,0.09145146658282576
arxiv_2020_00415,Paper_415,2020,11,LLMs,ICLR,41,5,14,False,1.4602739846099724
arxiv_2020_00416,Paper_416,2020,6,LLMs,NeurIPS,31,6,19,True,0.6813122557197921
arxiv_2020_00417,Paper_417,2020,7,Reinforcement Learning,ECCV,107,3,14,True,2.4536943501757476
arxiv_2021_00418,Paper_418,2021,3,NLP,ArXiv,83,4,18,False,17.220390602646056
arxiv_2023_00419,Paper_419,2023,4,LLMs,ICML,9,5,9,False,29.359267299804664
arxiv_2022_00420,Paper_420,2022,10,Reinforcement Learning,ArXiv,12,3,10,False,3.1203310823324064
arxiv_2023_00421,Paper_421,2023,11,Diffusion Models,ICML,21,1,12,True,8.160837477457024
arxiv_2024_00422,Paper_422,2024,8,LLMs,ECCV,8,5,19,False,8.122810339259654
arxiv_2021_00423,Paper_423,2021,4,Computer Vision,ArXiv,9,4,16,False,5.430711025916279
arxiv_2023_00424,Paper_424,2023,6,Diffusion Models,AAAI,18,5,19,False,9.572516174089468
arxiv_2024_00425,Paper_425,2024,6,Diffusion Models,EMNLP,4,3,12,True,1.2098013849627498
arxiv_2023_00426,Paper_426,2023,10,Computer Vision,ICML,9,2,10,False,7.954097836041615
arxiv_2020_00427,Paper_427,2020,3,Graph Neural Networks,NeurIPS,37,4,8,False,1.234080317687602
arxiv_2023_00428,Paper_428,2023,7,Graph Neural Networks,ArXiv,29,7,7,False,20.463426742933514
arxiv_2023_00429,Paper_429,2023,10,Transformers,NeurIPS,11,1,8,True,0.1712825761378989
arxiv_2024_00430,Paper_430,2024,3,Transformers,ICML,15,1,11,True,3.6098020161713174
arxiv_2024_00431,Paper_431,2024,7,Multimodal Learning,ICML,18,3,4,False,0.3481220362865055
arxiv_2022_00432,Paper_432,2022,4,Diffusion Models,ArXiv,18,7,18,False,1.9143939040966256
arxiv_2022_00433,Paper_433,2022,4,Transformers,ACL,7,6,18,False,4.88741541994483
arxiv_2023_00434,Paper_434,2023,7,Diffusion Models,ACL,39,2,6,False,23.37751105393526
arxiv_2022_00435,Paper_435,2022,11,NLP,ECCV,7,3,10,False,13.235212029327808
arxiv_2023_00436,Paper_436,2023,5,Transformers,ICML,20,1,13,False,4.496654568445091
arxiv_2022_00437,Paper_437,2022,11,NLP,EMNLP,14,7,14,True,3.469331657590699
arxiv_2020_00438,Paper_438,2020,11,LLMs,ICCV,40,1,19,False,2.6707055248013276
arxiv_2023_00439,Paper_439,2023,6,Graph Neural Networks,NeurIPS,36,6,5,True,7.55028438535453
arxiv_2022_00440,Paper_440,2022,11,Multimodal Learning,EMNLP,23,2,17,False,4.391360862913803
arxiv_2020_00441,Paper_441,2020,6,NLP,ICCV,67,4,11,False,6.064062226397974
arxiv_2024_00442,Paper_442,2024,8,Diffusion Models,ArXiv,9,4,10,False,5.380029890547041
arxiv_2024_00443,Paper_443,2024,11,Multimodal Learning,ArXiv,13,7,12,False,0.15243008731011756
arxiv_2021_00444,Paper_444,2021,1,Federated Learning,ACL,2,4,15,True,18.513499282987343
arxiv_2020_00445,Paper_445,2020,1,Diffusion Models,ICLR,40,2,5,False,0.9203241474518692
arxiv_2022_00446,Paper_446,2022,4,NLP,ArXiv,3,4,18,True,18.073834164996214
arxiv_2020_00447,Paper_447,2020,8,Multimodal Learning,IJCAI,8,3,17,False,1.2404276009012758
arxiv_2023_00448,Paper_448,2023,10,Federated Learning,CVPR,22,4,8,True,11.425595769772583
arxiv_2021_00449,Paper_449,2021,6,Multimodal Learning,ArXiv,3,2,18,False,4.143784966406359
arxiv_2024_00450,Paper_450,2024,6,Diffusion Models,IJCAI,9,4,17,False,2.914710518548322
arxiv_2021_00451,Paper_451,2021,9,Federated Learning,ArXiv,21,1,9,False,4.269956097824136
arxiv_2022_00452,Paper_452,2022,12,Multimodal Learning,ICCV,11,7,10,False,22.758683126428632
arxiv_2020_00453,Paper_453,2020,8,GANs,ArXiv,36,5,19,False,4.100119304511959
arxiv_2022_00454,Paper_454,2022,12,Federated Learning,ArXiv,48,7,10,False,7.186821742735029
arxiv_2024_00455,Paper_455,2024,1,Computer Vision,ArXiv,8,1,15,False,5.174600686113209
arxiv_2023_00456,Paper_456,2023,12,Federated Learning,EMNLP,2,4,8,True,1.2340431183475278
arxiv_2024_00457,Paper_457,2024,6,NLP,EMNLP,35,6,12,False,1.457101548248342
arxiv_2021_00458,Paper_458,2021,3,Computer Vision,ACL,7,1,18,True,1.2308298155587216
arxiv_2021_00459,Paper_459,2021,4,Federated Learning,CVPR,0,7,13,False,4.935295559612935
arxiv_2024_00460,Paper_460,2024,1,Graph Neural Networks,ArXiv,8,5,4,True,1.3530413709908395
arxiv_2022_00461,Paper_461,2022,7,Multimodal Learning,ArXiv,8,3,16,False,3.1396014783062025
arxiv_2020_00462,Paper_462,2020,7,NLP,NeurIPS,60,5,19,False,6.1570940329710915
arxiv_2021_00463,Paper_463,2021,11,Transformers,AAAI,41,3,7,False,3.1586631628755955
arxiv_2023_00464,Paper_464,2023,5,Federated Learning,NeurIPS,38,1,9,False,7.948357861022699
arxiv_2022_00465,Paper_465,2022,2,LLMs,NeurIPS,44,1,12,True,12.778844637853801
arxiv_2023_00466,Paper_466,2023,1,Multimodal Learning,ArXiv,1,7,14,False,1.1835599973862445
arxiv_2021_00467,Paper_467,2021,5,Transformers,IJCAI,19,2,9,True,8.768232259392127
arxiv_2020_00468,Paper_468,2020,1,Reinforcement Learning,IJCAI,1,3,5,False,13.530641827008182
arxiv_2023_00469,Paper_469,2023,11,Computer Vision,IJCAI,7,2,9,False,10.80782048718696
arxiv_2023_00470,Paper_470,2023,6,Diffusion Models,CVPR,66,4,13,False,6.125065749837182
arxiv_2023_00471,Paper_471,2023,3,Diffusion Models,ArXiv,3,3,15,True,2.1033001078636575
arxiv_2020_00472,Paper_472,2020,12,Multimodal Learning,ICML,131,4,14,True,0.8884076272803241
arxiv_2023_00473,Paper_473,2023,8,Federated Learning,ECCV,48,3,13,True,0.3098898660512695
arxiv_2020_00474,Paper_474,2020,10,GANs,ICCV,9,5,6,False,0.28605660274103417
arxiv_2022_00475,Paper_475,2022,12,LLMs,ICCV,37,7,18,False,7.083034813268526
arxiv_2023_00476,Paper_476,2023,7,Federated Learning,ArXiv,11,2,17,False,4.629142762211794
arxiv_2023_00477,Paper_477,2023,1,GANs,ArXiv,26,1,7,True,3.394442448212634
arxiv_2021_00478,Paper_478,2021,4,LLMs,ArXiv,4,5,9,False,2.1076499495978767
arxiv_2023_00479,Paper_479,2023,11,NLP,ArXiv,41,7,19,False,2.5501195976414404
arxiv_2020_00480,Paper_480,2020,4,Computer Vision,ArXiv,14,5,13,False,3.1179348664161926
arxiv_2022_00481,Paper_481,2022,6,Transformers,ArXiv,27,1,11,True,5.375225527050153
arxiv_2023_00482,Paper_482,2023,12,Federated Learning,ArXiv,16,7,19,False,8.539120402026764
arxiv_2021_00483,Paper_483,2021,9,Federated Learning,ACL,10,2,10,True,0.13814089701535912
arxiv_2020_00484,Paper_484,2020,7,Graph Neural Networks,ArXiv,47,1,12,False,2.225257667094912
arxiv_2024_00485,Paper_485,2024,1,Graph Neural Networks,IJCAI,1,1,4,False,0.8482260789199096
arxiv_2020_00486,Paper_486,2020,6,Reinforcement Learning,ArXiv,23,5,18,False,2.4275040713585487
arxiv_2020_00487,Paper_487,2020,5,Multimodal Learning,EMNLP,56,2,4,False,4.602525047633679
arxiv_2024_00488,Paper_488,2024,10,GANs,ArXiv,10,2,5,False,13.162522716144663
arxiv_2024_00489,Paper_489,2024,7,Federated Learning,ICLR,0,3,7,False,2.5809311318943373
arxiv_2023_00490,Paper_490,2023,8,Multimodal Learning,NeurIPS,45,2,4,False,6.9320400807357165
arxiv_2021_00491,Paper_491,2021,5,GANs,CVPR,21,4,19,False,4.07138482603557
arxiv_2022_00492,Paper_492,2022,9,Federated Learning,ArXiv,65,4,6,False,1.9032778281765548
arxiv_2022_00493,Paper_493,2022,10,Graph Neural Networks,ACL,45,7,15,False,11.202494120704053
arxiv_2024_00494,Paper_494,2024,6,Multimodal Learning,CVPR,14,6,19,False,1.4350986571251176
arxiv_2021_00495,Paper_495,2021,9,Transformers,EMNLP,15,3,18,True,0.03199738222914365
arxiv_2020_00496,Paper_496,2020,4,GANs,ArXiv,11,6,11,False,14.664373762425988
arxiv_2023_00497,Paper_497,2023,6,Federated Learning,ArXiv,92,3,12,False,5.3867886040240585
arxiv_2020_00498,Paper_498,2020,2,Computer Vision,ECCV,9,3,16,True,1.8351880931945868
arxiv_2020_00499,Paper_499,2020,12,NLP,ArXiv,27,1,13,False,0.439391466498047
arxiv_2021_00500,Paper_500,2021,7,LLMs,ArXiv,6,2,13,True,0.11996652324404326
arxiv_2024_00501,Paper_501,2024,6,Federated Learning,ArXiv,2,2,15,True,13.080752766264126
arxiv_2022_00502,Paper_502,2022,11,Computer Vision,ArXiv,58,3,13,False,7.607489565322788
arxiv_2022_00503,Paper_503,2022,10,GANs,ICML,1,3,14,False,6.960615465294877
arxiv_2023_00504,Paper_504,2023,12,Computer Vision,ArXiv,7,4,8,True,0.47109322545411536
arxiv_2023_00505,Paper_505,2023,12,Graph Neural Networks,ACL,1,6,13,False,10.225543832333585
arxiv_2024_00506,Paper_506,2024,5,Reinforcement Learning,CVPR,1,2,8,False,7.1389356067275
arxiv_2023_00507,Paper_507,2023,4,LLMs,ArXiv,8,6,19,False,0.2917508476068961
arxiv_2023_00508,Paper_508,2023,3,Federated Learning,EMNLP,6,6,7,False,1.764035057938895
arxiv_2022_00509,Paper_509,2022,3,Graph Neural Networks,ArXiv,33,1,7,False,8.696322232633
arxiv_2021_00510,Paper_510,2021,5,GANs,ACL,3,4,16,False,0.15240599816396866
arxiv_2020_00511,Paper_511,2020,10,Federated Learning,ArXiv,9,7,19,False,3.5370665384013233
arxiv_2022_00512,Paper_512,2022,5,NLP,ICCV,16,4,11,False,9.504787628013318
arxiv_2024_00513,Paper_513,2024,11,Multimodal Learning,AAAI,1,7,13,False,1.4623617509786553
arxiv_2020_00514,Paper_514,2020,1,Computer Vision,ACL,72,2,13,False,0.5426197488699128
arxiv_2021_00515,Paper_515,2021,11,Multimodal Learning,ArXiv,132,3,15,True,11.017166885394543
arxiv_2021_00516,Paper_516,2021,1,NLP,CVPR,12,1,19,True,5.894032514100096
arxiv_2020_00517,Paper_517,2020,8,LLMs,ACL,52,5,9,True,6.042972097105874
arxiv_2022_00518,Paper_518,2022,9,NLP,ArXiv,27,4,11,True,0.14119449251295446
arxiv_2021_00519,Paper_519,2021,9,NLP,AAAI,39,1,6,False,0.959721653030698
arxiv_2022_00520,Paper_520,2022,2,LLMs,ACL,25,5,10,False,0.3595969222453063
arxiv_2024_00521,Paper_521,2024,2,Multimodal Learning,ICCV,5,6,7,False,6.488466477659355
arxiv_2024_00522,Paper_522,2024,4,Multimodal Learning,NeurIPS,18,4,5,False,1.4627063329425396
arxiv_2024_00523,Paper_523,2024,11,Transformers,IJCAI,1,7,18,True,5.769983294186662
arxiv_2020_00524,Paper_524,2020,7,Federated Learning,ArXiv,83,1,12,False,3.455457643441466
arxiv_2024_00525,Paper_525,2024,11,GANs,NeurIPS,0,3,4,False,0.8021201096858032
arxiv_2024_00526,Paper_526,2024,11,GANs,ECCV,8,7,12,False,5.487082941199914
